,Education,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Marital_Status_group,Age,Age_group,Recency_group,MnProd,childnum,NumPurch
1329,4,0.9697048605398405,-1.5923951960732903,0.12202546966192677,0.6713961217036979,1.5999380746336265,1.107252186261519,1.161511104443392,1.0157668372712148,1,8,3,5,4,0,4,2.042998391325868,5,2,0.9905982930273157,0,16
1330,2,-1.1840001578012205,1.204953735286905,-0.8853373395492488,-0.5357090570596016,-0.6644805824437399,-0.6321398634970958,-0.07421495532260604,0.03792723458931626,2,2,2,2,7,0,1,-0.8631580320949231,2,4,-0.8392779079147427,1,6
1331,2,-0.13977365792566723,-1.4197193361127844,-0.6862420350738837,0.7719882199339729,-0.29667872620612457,0.6128986563301232,-0.29228425998719393,-0.8440457403786708,5,6,1,5,9,0,1,-0.008406142853514022,3,3,-0.47998714699917866,2,12
1332,2,0.9614512569979564,-1.557860024081189,1.2096207150049658,0.24387970422502936,0.22178895065894758,2.4621470460734924,1.670339481994097,2.3770729508087602,3,7,4,7,4,0,1,0.5899201796154724,4,2,1.3315067359425485,1,18
1333,2,1.9037214778267055,0.27250409150017335,1.3968297326459809,1.0989125391823664,-0.21691446822688268,2.6452409460480837,3.8752624513804856,0.9390735351000855,1,4,9,13,1,0,3,1.7865728245534451,5,5,1.3716136115796347,0,26
1334,3,1.7704500559298115,-0.8671565842391655,-0.4188005813010052,-0.6614491798474453,1.3872333866889814,-0.6870680334894731,2.39723716420939,0.5939536753300036,1,6,5,8,9,0,1,-0.7776828431707823,2,1,0.402364117016718,1,19
1335,2,0.015394088661754561,0.06529305954756628,-0.6594978896965958,0.16843563055232313,-0.5005207188197427,0.6128986563301232,0.07116458112045254,-0.05793939312459537,2,5,2,4,5,0,1,-0.5212572763983595,2,5,-0.48834274609023826,1,11
1336,2,0.9817939621982473,-0.6944807242786596,0.16065590187356477,2.0545374723699785,1.0903330930995812,1.8945559561522602,1.694569404734607,-0.2304993230096363,1,2,8,6,1,0,4,-1.119583598867346,2,1,0.9120556615713552,0,16
1337,3,-0.7649113003097858,-1.2470434761522784,-0.7070430370339965,-0.6111531307323078,-0.5625595861369308,-0.6138304734996367,-0.5830433328733111,-0.5756191827797181,1,3,1,3,6,0,1,-1.205058787791487,1,3,-0.7924865530048087,0,7
1338,2,-0.5623096086610652,-0.9016917562312667,-0.8645363375891361,-0.5105610325020329,-0.7087940590988742,-0.6870680334894731,-0.5830433328733111,-0.7865257637503237,1,1,0,3,6,0,5,1.4446720688568815,4,1,-0.9545851753713654,1,4
1339,2,-0.5811957955892588,-0.4527345203339514,-0.4901183023071062,-0.3345248605990517,-0.3941683748474202,-0.32088023354029105,-0.34074410546821343,-0.153806020838507,3,7,1,3,9,0,3,-1.119583598867346,2,5,-0.5083961839087814,1,11
1340,2,-0.07301657045454553,1.34309442325531,-0.08895612164778846,-0.6614491798474453,-0.6467551917816861,-0.6138304734996367,-0.5103535646517818,-0.5564458572369358,1,5,1,6,6,0,4,0.5899201796154724,4,4,-0.47330266772633095,1,12
1341,3,-0.40626795111038505,-1.6269303680653915,-0.12461498215083892,-0.5105610325020329,-0.4695012851611486,-0.6870680334894731,-0.4134338736897427,1.1116334649851265,3,5,2,6,5,0,1,-0.6922076542466413,2,2,-0.271097169722688,1,13
1342,3,0.5444500756965278,-1.5923951960732903,2.362590537936931,-0.6614491798474453,-0.5404028478093635,-0.6870680334894731,-0.6557331010948404,-0.19215267192407165,11,3,4,10,8,0,1,1.7010976356293042,5,2,0.9605181362995011,2,17
1343,2,-1.5876984722174945,-1.1779731321680762,-0.8080764751259728,-0.6614491798474453,-0.7043627114333607,-0.26595206354791373,-0.5588134101328013,-0.49892588060858883,1,1,0,4,6,0,1,-1.8033851102604732,1,1,-0.8660158250061334,0,5
1344,1,-1.323680260095342,0.30703926349227456,-0.897223626383599,-0.5608570816171703,-0.7309507974264414,-0.6870680334894731,-0.38920395094923294,-0.7481791126647591,1,1,0,2,9,0,3,-1.119583598867346,2,5,-0.9679541339170609,1,3
1345,2,-0.8924537503364307,-1.3161138201364808,-0.8853373395492488,-0.4099689342717579,-0.6467551917816861,-0.3391896235377502,-0.31651418272770365,-0.03876606758181304,2,2,1,3,6,0,3,-0.5212572763983595,2,3,-0.8208955899144115,1,6
1346,0,-1.201332725239177,-0.763551068262862,-0.8853373395492488,-0.4854130079444641,-0.7220881020954145,-0.6321398634970958,-0.5588134101328013,-0.7290057871219767,1,1,0,3,6,0,1,0.8463457463878951,4,1,-0.9579274150077893,1,4
1347,4,-0.07189990644593768,-0.5908752083023561,-0.5020045891414563,0.49535994980071674,-0.33212950753023207,0.5030423163453686,0.8222921860762552,-0.6331391594080651,2,5,2,7,5,0,1,-1.205058787791487,1,5,-0.3229018840872577,0,14
1348,2,0.506386398185721,-1.2815786481443796,1.0016106954038382,-0.4854130079444641,-0.3675802888543395,-0.6870680334894731,0.07116458112045254,-0.11545936975294234,3,10,4,7,6,0,4,-0.6067324653225004,2,3,0.32883484501539323,1,21
1349,4,1.6538800435529657,1.34309442325531,1.2185354301307285,1.2498006865277789,1.0105688351203395,1.4368212062157828,-0.6557331010948404,-0.6139658338652828,1,4,6,9,1,0,0,0.5899201796154724,4,4,1.186119311758111,0,19
1350,4,1.2094477681270397,1.4466999392316133,1.4562611668177317,1.1743566128550726,1.799348719581731,-0.6870680334894731,0.04693465837994278,-0.5756191827797181,1,4,8,10,2,0,4,1.1027713131603178,4,0,1.4702096808541383,0,22
1351,2,0.9168332472627121,-1.2815786481443796,0.3448933478059922,-0.6614491798474453,1.2631556520546052,2.6452409460480837,0.8949819542977845,1.840219835610855,1,6,6,4,2,0,3,-2.059810677032896,0,3,1.0942077217564552,0,16
1352,2,-1.621780999784569,-0.970762100215469,-0.9001951980921865,-0.6111531307323078,-0.7087940590988742,-0.6138304734996367,-0.5830433328733111,-0.6331391594080651,1,0,1,2,8,0,4,-1.5469595434880505,1,1,-0.9612696546442132,1,3
1353,2,0.8500276091825205,-0.9016917562312667,-0.6476116028622457,-0.35967288515662044,-0.4074624178439605,-0.08285816357332272,-0.29228425998719393,-0.7290057871219767,1,4,1,5,4,0,1,0.33349461284304965,3,1,-0.62871681082004,1,10
1354,2,0.8485710909104233,-1.350648992128582,1.54243674636677,-0.0327485659082268,1.2941750857131993,1.5832963261954556,0.04693465837994278,0.9774201861856502,1,6,6,7,4,0,1,-1.119583598867346,2,3,1.590530307765397,0,19
1355,2,0.873720306408635,-0.48726969232605255,-0.21673370511705262,3.3873827739211215,0.2129262553279207,2.4438376560760333,0.07116458112045254,0.17214051338879255,2,8,2,11,5,0,3,0.5899201796154724,4,5,0.4307731539263207,1,21
1356,2,-0.6551869238117967,0.6869261554053875,-0.8793941961320737,-0.2842288114839142,-0.6201671057886055,-0.6870680334894731,-0.1711346462846451,-0.21132599746685396,2,3,1,2,8,0,1,-0.7776828431707823,2,4,-0.8359356682783188,1,6
1357,4,0.5111443578745718,0.6523909834132863,-0.362340718837842,-0.23393276236877672,0.4079055526105119,0.7227549963148778,1.0403614907408432,-0.2880192996379833,1,6,2,10,4,0,3,1.957523202401727,5,4,0.05142895519221363,0,18
1358,2,1.4110784475943623,1.2394889072790063,0.7519986718824849,2.582645988078922,3.6206326101077533,2.8466442360201336,0.2407740403040209,-0.49892588060858883,1,5,8,5,2,0,3,0.5044449906913314,3,4,2.1971468017763263,0,18
1359,3,-0.889200859528747,-0.5218048643181538,-0.6684126048223584,-0.6363011552898765,-0.6024417151265518,-0.6138304734996367,-0.5588134101328013,-0.6139658338652828,3,2,1,4,6,0,3,-0.17935652070179584,3,5,-0.7891443133683849,2,7
1360,2,0.3361194121775582,0.20343374751597101,0.19037161895944016,-0.05789659046579554,-0.43848185150255453,0.008688786413972794,-0.6557331010948404,0.8432069073861739,6,8,2,6,7,0,4,0.0770690460706269,3,5,-0.028784796081958785,2,16
1361,1,-1.6689236411914483,-1.350648992128582,-0.8853373395492488,-0.5608570816171703,-0.6777746254402801,-0.5405929135098003,-0.4618937191707623,-0.42223257843745954,2,2,1,2,8,0,1,-1.974335488108755,1,3,-0.9044515808250078,1,5
1362,2,0.06812005011167323,-0.6599455522865585,-0.42771529642676787,-0.2842288114839142,0.1287306496831654,-0.41242718352758656,-0.38920395094923294,0.11462053676044556,8,6,1,7,8,0,0,-0.4357820874742186,2,5,-0.2610704508134164,2,14
1363,0,0.027774493974580768,-0.4527345203339514,0.5469602239899448,-0.13334066413850176,0.31484725163472976,0.33825780636823666,1.9610985548802142,-0.3071926251807656,1,8,7,11,6,0,4,1.6156224467051634,5,5,0.5611204997468509,0,26
1364,0,0.3869518998737505,-1.2125083041601774,1.150189280833215,-0.4854130079444641,-0.4340505038370411,-0.6870680334894731,-0.486123641911272,-0.4030592528946772,4,2,2,7,8,0,0,-0.6922076542466413,2,3,0.32382148556075746,1,11
1365,3,1.1420595227380093,1.0322778753263993,0.7103966679622594,-0.4099689342717579,0.16861277867278632,2.2424343661039834,2.809145850798056,0.72816695412948,1,6,3,6,3,0,3,0.931820935312036,4,4,0.9020289426620837,1,15
1366,2,-0.22362055978939607,0.09982823153966747,-0.14838755581953925,-0.4854130079444641,-0.26122794488201706,-0.32088023354029105,-0.6557331010948404,-0.34553927626633024,3,6,3,5,6,0,3,-0.6067324653225004,2,5,-0.314546284996198,1,14
1367,2,-0.6631977743083313,1.6539109711842206,-0.8883089112578363,-0.5608570816171703,-0.6955000161023339,-0.6504492534945548,-0.6072732556138208,-0.7098324615791944,1,1,0,3,8,0,1,-0.3503068985500777,2,0,-0.9579274150077893,1,4
1368,3,-0.4998735253971652,-0.8671565842391655,-0.5703507384389697,-0.18363671325363923,-0.6467551917816861,-0.39411779353012744,-0.31651418272770365,-0.7481791126647591,3,4,1,4,7,0,0,0.0770690460706269,3,1,-0.695561603548517,1,9
1369,2,0.7591408690036552,-1.696000712049594,-0.5049761608500438,-0.38482090971418914,-0.4783639804921755,-0.41242718352758656,-0.6072732556138208,-0.26884597409520095,1,3,2,5,2,0,1,0.931820935312036,4,2,-0.5886099351829538,1,10
1370,2,0.27708187154855163,1.6193757991921194,-0.478232015472756,-0.5105610325020329,-0.5093834141507695,-0.48566474351742295,-0.4618937191707623,-0.5180992061513712,2,4,1,5,5,0,3,-0.5212572763983595,2,0,-0.6120056126379207,1,10
1371,0,-0.05379052926286248,1.3776295952474111,-0.7516166126628095,-0.5608570816171703,-0.6334611487851458,-0.6138304734996367,-0.486123641911272,-0.8248724148358884,2,2,0,4,6,0,4,0.7608705574637542,4,4,-0.8559891060968619,2,6
1372,3,-0.7690381020807279,1.550305455207917,-0.8229343336689104,-0.6614491798474453,-0.7176567544299011,-0.6870680334894731,-0.6557331010948404,-0.7865257637503237,2,1,0,3,8,0,3,0.33349461284304965,3,0,-0.9495718159167297,3,4
1373,4,-0.049518075664710684,1.6884461431763216,0.46078464444090617,-0.6614491798474453,-0.6334611487851458,-0.5772116935047185,-0.6557331010948404,-0.7673524382075414,6,4,5,7,6,0,0,0.7608705574637542,4,0,-0.18419893917566785,1,16
1374,4,0.2238704040079339,0.790531671381691,1.14424613741604,-0.46026498338689537,0.00022156738327572224,-0.48566474351742295,-0.4618937191707623,0.8432069073861739,5,8,4,11,6,0,1,-0.008406142853514022,3,4,0.6145963339296325,1,23
1375,2,-0.1323939653470414,-1.6614655400574927,-0.06221197627050062,-0.4099689342717579,-0.5714222814679576,-0.6870680334894731,-0.34074410546821343,-0.3263659507235479,4,7,2,4,8,0,3,0.7608705574637542,4,2,-0.3880755569975228,1,13
1376,2,0.2239189546170038,-0.7980862402549632,0.12796861307910185,-0.6614491798474453,-0.584716324464498,-0.6138304734996367,-0.5830433328733111,-0.7098324615791944,6,4,2,8,5,0,3,-0.5212572763983595,2,1,-0.34629756154222463,3,14
1377,2,-1.4699146946139008,-1.5233248520890879,-0.8883089112578363,-0.3345248605990517,-0.6777746254402801,-0.6870680334894731,-0.5345834873922916,-0.2496726485524186,2,2,1,2,6,0,1,-1.3760091656397686,1,2,-0.8944248619157361,1,5
1378,3,0.28106302149228396,-0.9362269282233678,-0.07112669139626324,-0.6614491798474453,-0.6600492347782264,-0.6870680334894731,-0.6557331010948404,-0.3838859273518949,3,5,1,6,7,0,4,-0.17935652070179584,3,1,-0.4699604280899071,1,12
1379,3,-0.01210983137634758,-0.3491290043576479,-0.3474828602949043,-0.5357090570596016,-0.45177589449909483,-0.21102389355553644,-0.1711346462846451,-0.5756191827797181,2,4,2,6,5,0,4,-0.09388133177765494,3,5,-0.4783160271809667,1,12
1380,3,-0.2544501965487868,0.2379689195080722,-0.6208674574849579,-0.3093768360414829,-0.4562072421646083,-0.6504492534945548,-0.4376637964302525,-0.11545936975294234,1,4,2,3,7,0,0,1.1882465020844588,4,5,-0.6370724099110996,1,9
1381,0,0.13162424677511117,0.8596020153658934,-0.6535547462794208,-0.4099689342717579,-0.5891476721300114,-0.48566474351742295,-0.4134338736897427,-0.3071926251807656,4,3,1,4,6,0,4,1.1027713131603178,4,4,-0.7122728017306362,2,8
1382,2,-0.01210983137634758,1.3085592512632087,-0.8467069073376108,-0.5608570816171703,-0.686637320771307,-0.6504492534945548,-0.6072732556138208,-0.7290057871219767,1,1,0,3,5,0,4,0.931820935312036,4,4,-0.9328606177346105,2,4
1383,0,-0.01210983137634758,-0.0037772844366360664,-0.8883089112578363,-0.6363011552898765,-0.6999313637678474,-0.6504492534945548,-0.6557331010948404,-0.7673524382075414,1,1,0,2,7,0,3,0.41896980176719056,3,5,-0.9729674933716966,2,3
1384,2,-1.492247974786058,-0.8671565842391655,-0.8496784790461983,-0.5860051061747391,-0.6644805824437399,-0.6321398634970958,-0.6557331010948404,-0.7673524382075414,1,2,0,3,9,0,1,-0.3503068985500777,2,1,-0.9328606177346105,1,5
1385,2,1.9766444926497053,-1.3851841641206832,2.0446323651180642,-0.05789659046579554,2.335541787108857,0.24671085638094112,-0.19536456902515487,1.437579999212426,0,5,10,5,1,0,1,1.7865728245534451,5,3,2.1653955252302994,0,20
1386,4,-0.01210983137634758,-1.1089027881838738,-0.8288774770860856,-0.6363011552898765,-0.6822059731057936,-0.6870680334894731,-0.6557331010948404,-0.7865257637503237,1,1,0,3,7,0,4,-0.2648317096259368,3,1,-0.9378739771892463,1,4
1387,0,-1.2003617130577788,-1.350648992128582,-0.8764226244234862,-0.6363011552898765,-0.7087940590988742,-0.6870680334894731,-0.5830433328733111,-0.8056990892931061,2,1,0,3,7,0,4,-0.6067324653225004,2,3,-0.9712963735534847,2,4
1388,2,-0.3236833650824738,-0.48726969232605255,-0.8467069073376108,-0.6363011552898765,-0.6644805824437399,-0.6504492534945548,-0.6557331010948404,-0.8056990892931061,1,1,0,3,8,0,4,-0.9486332210190641,2,5,-0.9395450970074581,2,4
1389,2,1.1591978877396862,0.2379689195080722,1.2036775715877908,1.6773171040064474,0.9175105341445572,1.2171085262462735,1.2826607181459406,0.6898203030439153,1,8,6,6,3,0,4,-0.8631580320949231,2,5,1.3983515286710255,0,20
1390,3,0.1034163429054954,-1.4542545081048857,-0.4336584398439429,-0.6614491798474453,-0.403031070178447,-0.44904596352250475,-0.486123641911272,0.5172603731588744,6,4,4,3,5,0,1,-0.2648317096259368,3,3,-0.4649470686352713,2,11
1391,2,-1.4054880363781348,0.06529305954756628,-0.8734510527148986,-0.3093768360414829,-0.6113044104575786,-0.6138304734996367,-0.6072732556138208,-0.153806020838507,3,2,1,4,4,0,4,-0.3503068985500777,2,5,-0.8493046268240142,1,7
1392,4,-0.6187254164002968,-1.1089027881838738,-0.8288774770860856,-0.6363011552898765,-0.6822059731057936,-0.6870680334894731,-0.6557331010948404,-0.7865257637503237,1,1,0,3,7,0,4,-0.2648317096259368,3,1,-0.9378739771892463,1,4
1393,0,-0.4841916786675853,-0.6599455522865585,-0.8793941961320737,-0.5608570816171703,-0.686637320771307,-0.41242718352758656,-0.5588134101328013,-0.2880192996379833,2,1,1,2,4,0,3,-0.5212572763983595,2,5,-0.8877403826428885,2,4
1394,4,-1.060341756500168,-0.970762100215469,-0.8615647658805485,-0.6614491798474453,-0.7132254067643876,-0.6870680334894731,-0.6557331010948404,-0.8440457403786708,2,2,0,3,5,0,1,-0.2648317096259368,3,1,-0.9746386131899085,1,5
1395,3,0.596399227401328,-1.6269303680653915,0.9451508329406749,-0.4854130079444641,-0.230208511223423,-0.13778633356570003,-0.6557331010948404,-0.5564458572369358,2,6,3,12,5,0,1,1.1027713131603178,4,2,0.3104525270150621,2,21
1396,2,-0.5648827909417702,1.2394889072790063,-0.8704794810063111,-0.6614491798474453,-0.726519449760928,-0.6870680334894731,-0.6557331010948404,-0.8248724148358884,1,1,0,2,6,0,0,-0.4357820874742186,2,4,-0.9829942122809682,2,3
1397,2,-1.207547203200125,0.5487854674369828,-0.8288774770860856,-0.5860051061747391,-0.6689119301092532,-0.5405929135098003,-0.5345834873922916,-0.8056990892931061,2,2,1,3,6,0,0,-0.2648317096259368,3,4,-0.9094649402796435,1,6
1398,3,0.5928064823301549,0.5142502954448817,0.9837812651523129,-0.2842288114839142,-0.29667872620612457,-0.32088023354029105,-0.486123641911272,1.6676599057258141,1,9,3,9,6,0,0,0.0770690460706269,3,4,0.5093157853822812,1,21
1399,4,-0.028738414982790624,-1.3161138201364808,-0.6060095989420202,0.9480243918369541,-0.3897370271819067,0.5030423163453686,-0.6557331010948404,1.2458467437846028,2,6,2,4,7,0,1,-0.008406142853514022,3,3,-0.3112040453597742,2,12
1400,2,0.4327351242266725,1.4812351112237145,-0.30588085637467877,-0.6111531307323078,-0.5492655431403904,-0.6321398634970958,-0.5345834873922916,-0.1729793463812893,4,5,1,5,6,0,1,0.6753953685396132,4,0,-0.5251073820909007,2,11
1401,2,0.6823338054550628,0.16889857552386983,1.0045822671124258,-0.3093768360414829,-0.5226774571473098,-0.6870680334894731,-0.486123641911272,0.24883381555992184,1,9,2,9,5,0,1,-0.2648317096259368,3,5,0.27703013065082355,1,20
1402,2,-0.6755781796211575,-1.557860024081189,-0.6149243140677828,-0.6363011552898765,-0.5581282384714173,-0.5772116935047185,-0.6072732556138208,-0.05793939312459537,2,4,1,3,7,0,1,1.3591968799327405,4,2,-0.6938904837303052,1,8
1403,2,-0.716943298548718,0.13436340353176865,-0.2969661412489162,-0.5357090570596016,-0.5669909338024443,-0.37580840353266837,-0.6557331010948404,0.8623802329289563,3,5,2,4,8,0,3,1.0172961242361769,4,5,-0.4164845939071255,1,11
1404,3,-0.3456767909911415,-0.3491290043576479,0.6212495167046332,-0.4854130079444641,-0.15044425324418115,0.1551639063936456,-0.31651418272770365,-0.5756191827797181,6,8,4,8,8,0,1,-0.09388133177765494,3,5,0.2068430982859227,1,20
1405,4,-0.7129135979959157,-0.0037772844366360664,-0.6416684594450707,-0.5860051061747391,-0.6467551917816861,-0.6138304734996367,-0.6315031783543306,-0.2880192996379833,4,3,0,4,9,0,1,0.1625442349947678,3,5,-0.764077516095206,2,7
1406,3,-0.2077445106235366,0.7214613273974887,-0.3920564359237174,-0.35967288515662044,-0.2435025542199633,-0.5405929135098003,-0.6557331010948404,-0.5564458572369358,4,6,1,5,7,0,4,1.5301472577810225,5,4,-0.4749737875445429,1,12
1407,3,0.750401759371072,-0.31459383236554667,0.07448032232452616,0.2187316796674606,0.24394568898651475,1.69315266618021,0.19231419482300136,-0.019592742039030716,2,7,5,8,4,0,1,1.3591968799327405,4,5,0.3188081261061217,1,20
1408,2,0.262856543091069,-0.31459383236554667,-0.023581544058862616,-0.3345248605990517,-0.2789533355440708,-0.48566474351742295,-0.34074410546821343,-0.5180992061513712,3,4,2,9,3,0,1,1.6156224467051634,5,5,-0.24937261208593295,1,15
1409,4,-0.7124280919052167,-0.21098831638924315,-0.6060095989420202,-0.6111531307323078,-0.6689119301092532,-0.6504492534945548,-0.6315031783543306,-0.2496726485524186,4,3,2,2,9,0,0,1.3591968799327405,4,5,-0.7540507971859344,2,7
1410,4,0.8621652614499972,-1.1089027881838738,0.35083649122316724,-0.4854130079444641,0.31484725163472976,0.5762798763352049,0.45884334496860874,-0.5564458572369358,1,7,2,12,4,0,1,-0.6922076542466413,2,1,0.32382148556075746,1,21
1411,2,1.3838415559061445,-0.31459383236554667,2.716207571258848,-0.25908078692634545,0.4655130722621866,1.2171085262462735,-0.6557331010948404,0.6898203030439153,2,5,3,6,6,0,1,-0.2648317096259368,3,5,1.816131483224007,1,14
1412,3,-0.4121425748078438,1.204953735286905,-0.8883089112578363,-0.6363011552898765,-0.7087940590988742,-0.6504492534945548,-0.6315031783543306,-0.7673524382075414,1,1,0,2,7,0,1,-0.008406142853514022,3,4,-0.9746386131899085,2,3
1413,2,1.4059320830329523,-0.8326214122470643,0.603420086453108,1.6773171040064474,1.564487293309519,3.74380434589563,0.31346380852555017,-0.34553927626633024,1,5,10,5,1,0,1,2.128473580250009,5,1,1.3782980908524824,0,20
1414,2,-0.8359893919881292,0.44517995146067924,-0.748645040954222,-0.35967288515662044,-0.5182461094817964,-0.6138304734996367,0.21654411756351113,0.2104871644743572,3,5,0,3,9,0,3,-1.8033851102604732,1,4,-0.6587969675478547,1,8
1415,2,0.2867434427534631,1.170418563294804,-0.33559657346055416,0.7468401953764041,-0.12385616725110052,0.24671085638094112,-0.4618937191707623,1.073286813899562,4,4,3,8,4,0,3,-0.8631580320949231,2,4,-0.09730070862864773,1,15
1416,1,-1.4078184656134902,-0.07284762842083842,-0.897223626383599,-0.08304461502336428,-0.6910686684368205,-0.5405929135098003,-0.5103535646517818,0.03792723458931626,1,2,1,2,8,0,4,0.24801942391890872,3,5,-0.8476335070058022,0,5
1417,2,-0.015338446879496375,-0.14191797240504078,-0.7010998936168215,0.042695507764479425,-0.5669909338024443,-0.39411779353012744,0.07116458112045254,-0.05793939312459537,1,2,2,5,2,0,4,1.7865728245534451,5,5,-0.6370724099110996,0,9
1418,2,-0.7576287089492998,-0.5218048643181538,-0.8437353356290233,-0.5608570816171703,-0.6955000161023339,-0.5772116935047185,-0.5588134101328013,-0.5180992061513712,2,2,0,3,6,0,1,-0.2648317096259368,3,5,-0.9061227006432196,3,5
1419,2,-1.3104744944283273,-1.5923951960732903,-0.8437353356290233,-0.5860051061747391,-0.6689119301092532,-0.6870680334894731,-0.5588134101328013,-0.8248724148358884,3,2,0,4,6,0,1,-0.3503068985500777,2,2,-0.9345317375528224,2,6
1420,4,-0.8279299908825247,-1.6614655400574927,-0.8823657678406612,-0.6614491798474453,-0.7353821450919548,-0.6870680334894731,-0.6557331010948404,-0.8440457403786708,1,1,0,2,6,0,4,-0.2648317096259368,3,2,-0.9946920510084517,3,3
1421,0,0.6832562670273911,-1.0743676161917726,-0.07409826310485076,3.664011044054378,-0.41189376550947393,0.008688786413972794,-0.4618937191707623,3.8725923431457816,1,2,10,10,1,0,3,-0.2648317096259368,3,1,0.357243881924996,0,22
1422,2,0.5913014134489878,-0.14191797240504078,2.000058789489251,-0.35967288515662044,0.3813174666174313,-0.39411779353012744,-0.3649740282087232,1.092460139442344,4,4,3,12,8,0,3,0.24801942391890872,3,5,1.2830442612144026,1,19
1423,4,0.12142861887043079,1.1013482193106017,-0.8140196185431479,-0.6363011552898765,-0.7043627114333607,-0.6870680334894731,-0.6557331010948404,-0.7865257637503237,1,1,0,3,7,0,4,-0.008406142853514022,3,4,-0.9378739771892463,1,4
1424,2,-1.5993020677852021,0.9632075313421969,-0.8853373395492488,-0.6363011552898765,-0.7087940590988742,-0.26595206354791373,-0.5588134101328013,-0.4797525550658065,1,1,1,2,8,0,1,0.8463457463878951,4,4,-0.9077938204614315,0,4
1425,2,-1.1393335974569063,-0.9016917562312667,-0.8942520546750115,-0.208784737811208,-0.6245984534541189,-0.48566474351742295,-0.4618937191707623,-0.6139658338652828,3,2,0,4,7,0,1,-0.09388133177765494,3,1,-0.8777136637336169,1,6
1426,4,-0.8270560799192663,-0.03831245642873724,-0.8615647658805485,-0.6614491798474453,-0.7309507974264414,-0.6870680334894731,-0.6557331010948404,-0.7098324615791944,1,1,0,2,8,0,1,-0.4357820874742186,2,5,-0.9696252537352728,1,3
1427,4,-0.4059766474559656,0.4106447794685781,-0.8734510527148986,-0.6363011552898765,-0.7087940590988742,-0.6870680334894731,-0.6557331010948404,-0.8248724148358884,1,1,0,2,8,0,1,-0.2648317096259368,3,4,-0.9763097330081205,1,3
1428,0,-0.6258138053245031,0.37610960747647687,-0.8823657678406612,-0.4099689342717579,-0.6644805824437399,-0.5405929135098003,-0.5103535646517818,-0.5947925083225005,2,2,0,3,7,0,3,0.931820935312036,4,4,-0.9061227006432196,2,5
1429,2,-0.9576086677082455,0.8941371873579945,-0.8051049034173853,1.5264289566610352,-0.4562072421646083,2.51707521606587,-0.26805433724668415,0.5747803497872214,1,6,1,6,7,0,3,-0.2648317096259368,3,4,-0.25772821117699257,0,13
1430,3,-1.190991445507287,0.5142502954448817,-0.8675079092977236,-0.6614491798474453,-0.6822059731057936,-0.6504492534945548,-0.6557331010948404,-0.6523124849508475,1,1,0,3,7,0,1,-1.205058787791487,1,4,-0.9462295762803058,1,4
1431,0,-0.993730320856256,0.16889857552386983,-0.897223626383599,-0.5860051061747391,-0.6955000161023339,-0.48566474351742295,-0.6072732556138208,-0.6523124849508475,1,1,0,3,6,0,0,-0.3503068985500777,2,5,-0.9445584564620939,1,4
1432,2,1.9858205577639176,1.204953735286905,1.15613242425039,-0.13334066413850176,-0.21691446822688268,1.326964866231028,2.906065541760095,-0.03876606758181304,1,6,5,11,2,0,1,-1.3760091656397686,1,4,0.8819755048435406,0,22
1433,2,-0.8145785733883003,0.8941371873579945,-0.8764226244234862,-0.5860051061747391,-0.6733432777747667,-0.6504492534945548,-0.5830433328733111,-0.8056990892931061,2,2,0,3,6,0,3,-0.3503068985500777,2,4,-0.9512429357349416,2,5
1434,2,0.9328063976467115,-1.143437960175975,-0.5198340193929816,-0.007600541350658057,-0.442913199168068,-0.6321398634970958,0.9676717225193138,-0.8056990892931061,5,6,1,5,7,0,0,0.1625442349947678,3,1,-0.516751782999841,2,12
1435,0,-0.9974687177546389,1.0322778753263993,-0.8556216224633734,-0.6111531307323078,-0.6910686684368205,-0.6321398634970958,-0.6557331010948404,-0.5372725316941535,2,1,1,2,8,0,1,-0.8631580320949231,2,4,-0.9278472582799746,2,4
1436,2,0.4327351242266725,1.4812351112237145,-0.30588085637467877,-0.6111531307323078,-0.5492655431403904,-0.6321398634970958,-0.5345834873922916,-0.1729793463812893,4,5,1,5,6,0,1,0.6753953685396132,4,0,-0.5251073820909007,2,11
1437,0,-1.5118624208503002,-1.143437960175975,-0.8883089112578363,-0.5608570816171703,-0.7176567544299011,-0.6138304734996367,-0.6072732556138208,-0.6523124849508475,1,0,1,2,7,0,4,-1.4614843545639096,1,1,-0.9579274150077893,0,3
1438,2,-0.44219540182211603,1.6193757991921194,-0.8615647658805485,0.24387970422502936,-0.6910686684368205,-0.6321398634970958,-0.02575510984158651,-0.1729793463812893,1,1,1,4,2,0,1,0.41896980176719056,3,0,-0.7991710322776564,0,6
1439,2,-0.5684755360129433,-0.6599455522865585,-0.8169911902517354,-0.35967288515662044,-0.4783639804921755,-0.3391896235377502,-0.6315031783543306,-0.153806020838507,2,3,0,4,8,0,1,-1.205058787791487,1,5,-0.7473663179130867,1,7
1440,2,-0.885025507148735,0.37610960747647687,-0.825905905377498,-0.6111531307323078,-0.655617887112713,-0.5039741335148821,-0.5345834873922916,-0.690659136036412,3,2,1,3,8,0,4,1.4446720688568815,4,4,-0.8910826222793123,2,6
